"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","block_type","pair","pair_validity","trial_validity","pairTrialsPerBlock","better_stim","reward_type","correct_response","filename_left","filename_right","filename_better","subjectKey","src_subject_id","site","interview_date","session","sex","sample_group","interview_age","trial_number","block_number","accuracy"
"251.7050001770258","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","557","1251305","0.0-23.0-1.11","test","dg","","","","g","","50","stim/b/water_pines_snowy_moutain.jpg","stim/b/orangey_field.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","11","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","558","1251809","0.0-23.0-0.12","","","","","","","","","","","","","","","","","","","","","",""
"247.9749999474734","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","50","html-keyboard-response","559","1252059","0.0-23.0-1.12","test","ah","","","","a","","49","stim/b/3d-landscape-background-10.jpg","stim/b/waterfall_waterBelow.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","12","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","560","1252562","0.0-23.0-0.13","","","","","","","","","","","","","","","","","","","","","",""
"240.25000003166497","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","49","html-keyboard-response","561","1252805","0.0-23.0-1.13","test","ce","","","","c","","50","stim/b/water_fall_images.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","13","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","562","1253309","0.0-23.0-0.14","","","","","","","","","","","","","","","","","","","","","",""
"251.76999997347593","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","50","html-keyboard-response","563","1253563","0.0-23.0-1.14","test","cg","","","","c","","50","stim/b/water_pines_snowy_moutain.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","14","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","564","1254065","0.0-23.0-0.15","","","","","","","","","","","","","","","","","","","","","",""
"261.62500004284084","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","565","1254329","0.0-23.0-1.15","test","cd","","","","c","","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","15","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","566","1254831","0.0-23.0-0.16","","","","","","","","","","","","","","","","","","","","","",""
"269.54999985173345","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","50","html-keyboard-response","567","1255103","0.0-23.0-1.16","test","bg","","","","g","","50","stim/b/water_pines_snowy_moutain.jpg","stim/b/2822landscape.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","16","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","568","1255605","0.0-23.0-0.17","","","","","","","","","","","","","","","","","","","","","",""
"225.61000008136034","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","569","1255833","0.0-23.0-1.17","test","ef","","","","e","","50","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","17","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","570","1256338","0.0-23.0-0.18","","","","","","","","","","","","","","","","","","","","","",""
"198.16499995067716","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","50","html-keyboard-response","571","1256538","0.0-23.0-1.18","test","ab","","","","a","","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","18","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","572","1257043","0.0-23.0-0.19","","","","","","","","","","","","","","","","","","","","","",""
"230.84500012919307","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","49","html-keyboard-response","573","1257276","0.0-23.0-1.19","test","gh","","","","g","","50","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","19","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","574","1257780","0.0-23.0-0.20","","","","","","","","","","","","","","","","","","","","","",""
"217.13999984785914","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","50","html-keyboard-response","575","1257999","0.0-23.0-1.20","test","ab","","","","a","","49","stim/b/3d-landscape-background-10.jpg","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","20","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","576","1258501","0.0-23.0-0.21","","","","","","","","","","","","","","","","","","","","","",""
"188.57500003650784","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","577","1258692","0.0-23.0-1.21","test","de","","","","e","","49","stim/b/orangey_field.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","21","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","578","1259197","0.0-23.0-0.22","","","","","","","","","","","","","","","","","","","","","",""
"182.81000014394522","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","50","html-keyboard-response","579","1259382","0.0-23.0-1.22","test","ch","","","","c","","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/waterfall_waterBelow.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","22","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","580","1259887","0.0-23.0-0.23","","","","","","","","","","","","","","","","","","","","","",""
"206.70999982394278","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","581","1260096","0.0-23.0-1.23","test","af","","","","a","","49","stim/b/3d-landscape-background-10.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","23","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","582","1260598","0.0-23.0-0.24","","","","","","","","","","","","","","","","","","","","","",""
"185.204999987036","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","50","html-keyboard-response","583","1260785","0.0-23.0-1.24","test","ce","","","","c","","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/water_fall_images.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","24","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","584","1261287","0.0-23.0-0.25","","","","","","","","","","","","","","","","","","","","","",""
"198.5100000165403","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","49","html-keyboard-response","585","1261488","0.0-23.0-1.25","test","ag","","","","a","","50","stim/b/water_pines_snowy_moutain.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","25","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","586","1261989","0.0-23.0-0.26","","","","","","","","","","","","","","","","","","","","","",""
"221.87000000849366","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","50","html-keyboard-response","587","1262214","0.0-23.0-1.26","test","cf","","","","c","","50","stim/b/water_pines_distantMountains.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","26","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","588","1262717","0.0-23.0-0.27","","","","","","","","","","","","","","","","","","","","","",""
"148.12500006519258","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","50","html-keyboard-response","589","1262867","0.0-23.0-1.27","test","cf","","","","c","","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","27","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","590","1263370","0.0-23.0-0.28","","","","","","","","","","","","","","","","","","","","","",""
"180.86500000208616","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","50","html-keyboard-response","591","1263553","0.0-23.0-1.28","test","be","","","","e","","49","stim/b/2822landscape.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","28","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","592","1264057","0.0-23.0-0.29","","","","","","","","","","","","","","","","","","","","","",""
"178.8500000257045","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","50","html-keyboard-response","593","1264238","0.0-23.0-1.29","test","ae","","","","a","","50","stim/b/water_fall_images.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","29","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","594","1264742","0.0-23.0-0.30","","","","","","","","","","","","","","","","","","","","","",""
"139.30499996058643","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","595","1264884","0.0-23.0-1.30","test","be","","","","e","","50","stim/b/water_fall_images.jpg","stim/b/2822landscape.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","30","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","596","1265386","0.0-23.0-0.31","","","","","","","","","","","","","","","","","","","","","",""
"174.60000002756715","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","49","html-keyboard-response","597","1265563","0.0-23.0-1.31","test","ah","","","","a","","50","stim/b/waterfall_waterBelow.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","31","0",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","598","1266065","0.0-23.0-0.32","","","","","","","","","","","","","","","","","","","","","",""
